,iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date,Year
33,IDN,power,other-energy-use,2021-01-01,2021-12-31,co2e_20yr,15012056.083024006,tonnes,,2023-10-20 11:32:45.78891,2023-11-03 15:12:50.652276,2021
34,IDN,power,other-energy-use,2021-01-01,2021-12-31,n2o,4827.694706,tonnes,,2023-10-20 11:32:45.78891,2023-11-03 15:12:50.652276,2021
35,IDN,power,other-energy-use,2022-01-01,2022-12-31,ch4,3857.070488,tonnes,,2023-10-20 14:57:17.391725,2023-11-03 16:28:33.523555,2022
36,IDN,power,other-energy-use,2022-01-01,2022-12-31,co2,5401381.200000018,tonnes,,2023-10-20 14:57:17.391725,2023-11-03 16:28:33.523555,2022
37,IDN,power,other-energy-use,2022-01-01,2022-12-31,co2e_100yr,6887686.824354017,tonnes,,2023-10-20 14:57:17.391725,2023-11-03 16:28:33.523555,2022
38,IDN,power,other-energy-use,2022-01-01,2022-12-31,co2e_20yr,7098481.610736018,tonnes,,2023-10-20 14:57:17.391725,2023-11-03 16:28:33.523555,2022
39,IDN,power,other-energy-use,2022-01-01,2022-12-31,n2o,5201.160946,tonnes,,2023-10-20 14:57:17.391725,2023-11-03 16:28:33.523555,2022
0,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2015-01-01,2015-12-31,ch4,2370.833713,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:30.925074,2015
1,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2015-01-01,2015-12-31,co2,29105492.43,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:30.925074,2015
2,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2015-01-01,2015-12-31,co2e_100yr,29830959.614179,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:30.925074,2015
3,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2015-01-01,2015-12-31,co2e_20yr,29961239.193276003,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:30.925074,2015
4,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2015-01-01,2015-12-31,n2o,2487.108831,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:30.925074,2015
5,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2016-01-01,2016-12-31,ch4,2334.210933,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:24.228232,2016
6,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2016-01-01,2016-12-31,co2,28905625.17,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:24.228232,2016
7,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2016-01-01,2016-12-31,co2e_100yr,29585929.812984,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:24.228232,2016
8,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2016-01-01,2016-12-31,co2e_20yr,29714325.071508,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:24.228232,2016
9,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2016-01-01,2016-12-31,n2o,2320.553724,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:24.228232,2016
10,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2017-01-01,2017-12-31,ch4,2412.1429550000003,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:17.569626,2017
11,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2017-01-01,2017-12-31,co2,29816319.41,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:17.569626,2017
12,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2017-01-01,2017-12-31,co2e_100yr,30441622.716235,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:17.569626,2017
13,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2017-01-01,2017-12-31,co2e_20yr,30574597.954532,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:17.569626,2017
14,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2017-01-01,2017-12-31,n2o,2104.767183,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:17.569626,2017
15,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2018-01-01,2018-12-31,ch4,2367.135555,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:11.334281,2018
16,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2018-01-01,2018-12-31,co2,29142432.66,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:11.334281,2018
17,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2018-01-01,2018-12-31,co2e_100yr,29626872.004735,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:11.334281,2018
18,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2018-01-01,2018-12-31,co2e_20yr,29757853.635252,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:11.334281,2018
19,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2018-01-01,2018-12-31,n2o,1577.960563,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:11.334281,2018
20,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2019-01-01,2019-12-31,ch4,2270.650568,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:04.267715,2019
21,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2019-01-01,2019-12-31,co2,27847487.33,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:04.267715,2019
22,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2019-01-01,2019-12-31,co2e_100yr,28182543.709669,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:04.267715,2019
23,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2019-01-01,2019-12-31,co2e_20yr,28308675.695576,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:04.267715,2019
24,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2019-01-01,2019-12-31,n2o,1024.445901,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:04.267715,2019
25,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2020-01-01,2020-12-31,ch4,2283.489348,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:57.134245,2020
26,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2020-01-01,2020-12-31,co2,28077340.83,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:57.134245,2020
27,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2020-01-01,2020-12-31,co2e_100yr,28390572.497964,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:57.134245,2020
28,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2020-01-01,2020-12-31,co2e_20yr,28517507.169504,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:57.134245,2020
29,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2020-01-01,2020-12-31,n2o,940.731948,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:57.134245,2020
30,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2021-01-01,2021-12-31,ch4,2374.9184840000003,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:50.652276,2021
31,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2021-01-01,2021-12-31,co2,29203259.04,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:50.652276,2021
32,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2021-01-01,2021-12-31,co2e_100yr,29529198.654442,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:50.652276,2021
33,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2021-01-01,2021-12-31,co2e_20yr,29661215.06352,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:50.652276,2021
34,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2021-01-01,2021-12-31,n2o,979.026026,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:50.652276,2021
35,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2022-01-01,2022-12-31,ch4,2583.682831,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:33.523555,2022
36,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2022-01-01,2022-12-31,co2,31773057.08,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:33.523555,2022
37,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2022-01-01,2022-12-31,co2e_100yr,32127910.720603,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:33.523555,2022
38,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2022-01-01,2022-12-31,co2e_20yr,32271530.8817,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:33.523555,2022
39,IDN,buildings,residential-and-commercial-onsite-fuel-usage,2022-01-01,2022-12-31,n2o,1066.077439,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:33.523555,2022
0,IDN,buildings,other-onsite-fuel-usage,2015-01-01,2015-12-31,ch4,95.735992,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:30.925074,2015
1,IDN,buildings,other-onsite-fuel-usage,2015-01-01,2015-12-31,co2,735214.977,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:30.925074,2015
2,IDN,buildings,other-onsite-fuel-usage,2015-01-01,2015-12-31,co2e_100yr,739417.787176,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:30.925074,2015
3,IDN,buildings,other-onsite-fuel-usage,2015-01-01,2015-12-31,co2e_20yr,744773.2585679999,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:30.925074,2015
4,IDN,buildings,other-onsite-fuel-usage,2015-01-01,2015-12-31,n2o,5.74416,tonnes,,2023-10-06 14:56:33.428328,,2015
5,IDN,buildings,other-onsite-fuel-usage,2016-01-01,2016-12-31,ch4,112.038015,tonnes,,2023-10-06 14:56:33.428328,,2016
6,IDN,buildings,other-onsite-fuel-usage,2016-01-01,2016-12-31,co2,862597.1267,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:24.228232,2016
7,IDN,buildings,other-onsite-fuel-usage,2016-01-01,2016-12-31,co2e_100yr,867515.595585,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:24.228232,2016
8,IDN,buildings,other-onsite-fuel-usage,2016-01-01,2016-12-31,co2e_20yr,873783.002144,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:24.228232,2016
9,IDN,buildings,other-onsite-fuel-usage,2016-01-01,2016-12-31,n2o,6.722281,tonnes,,2023-10-06 14:56:33.428328,,2016
10,IDN,buildings,other-onsite-fuel-usage,2017-01-01,2017-12-31,ch4,116.112942,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:17.569626,2017
11,IDN,buildings,other-onsite-fuel-usage,2017-01-01,2017-12-31,co2,894013.9785,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:17.569626,2017
12,IDN,buildings,other-onsite-fuel-usage,2017-01-01,2017-12-31,co2e_100yr,899111.3367809999,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:17.569626,2017
13,IDN,buildings,other-onsite-fuel-usage,2017-01-01,2017-12-31,co2e_20yr,905606.694756,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:17.569626,2017
14,IDN,buildings,other-onsite-fuel-usage,2017-01-01,2017-12-31,n2o,6.966777,tonnes,,2023-10-06 14:56:33.428328,,2017
15,IDN,buildings,other-onsite-fuel-usage,2018-01-01,2018-12-31,ch4,123.896874,tonnes,,2023-10-06 14:56:33.428328,,2018
16,IDN,buildings,other-onsite-fuel-usage,2018-01-01,2018-12-31,co2,954369.2876,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:11.334281,2018
17,IDN,buildings,other-onsite-fuel-usage,2018-01-01,2018-12-31,co2e_100yr,959808.360252,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:11.334281,2018
18,IDN,buildings,other-onsite-fuel-usage,2018-01-01,2018-12-31,co2e_20yr,966739.151384,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:11.334281,2018
19,IDN,buildings,other-onsite-fuel-usage,2018-01-01,2018-12-31,n2o,7.433812,tonnes,,2023-10-06 14:56:33.428328,,2018
20,IDN,buildings,other-onsite-fuel-usage,2019-01-01,2019-12-31,ch4,94.560763,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:04.267715,2019
21,IDN,buildings,other-onsite-fuel-usage,2019-01-01,2019-12-31,co2,727567.2391,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:04.267715,2019
22,IDN,buildings,other-onsite-fuel-usage,2019-01-01,2019-12-31,co2e_100yr,731718.456654,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:04.267715,2019
23,IDN,buildings,other-onsite-fuel-usage,2019-01-01,2019-12-31,co2e_20yr,737008.1857360001,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:04.267715,2019
24,IDN,buildings,other-onsite-fuel-usage,2019-01-01,2019-12-31,n2o,5.673646,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:13:04.267715,2019
25,IDN,buildings,other-onsite-fuel-usage,2020-01-01,2020-12-31,ch4,74.582359,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:57.134245,2020
26,IDN,buildings,other-onsite-fuel-usage,2020-01-01,2020-12-31,co2,573242.2694000001,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:57.134245,2020
27,IDN,buildings,other-onsite-fuel-usage,2020-01-01,2020-12-31,co2e_100yr,576516.4350820001,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:57.134245,2020
28,IDN,buildings,other-onsite-fuel-usage,2020-01-01,2020-12-31,co2e_20yr,580688.572244,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:57.134245,2020
29,IDN,buildings,other-onsite-fuel-usage,2020-01-01,2020-12-31,n2o,4.474942,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:57.134245,2020
30,IDN,buildings,other-onsite-fuel-usage,2021-01-01,2021-12-31,ch4,77.6209,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:50.652276,2021
31,IDN,buildings,other-onsite-fuel-usage,2021-01-01,2021-12-31,co2,596596.5841,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:50.652276,2021
32,IDN,buildings,other-onsite-fuel-usage,2021-01-01,2021-12-31,co2e_100yr,600004.14161,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:50.652276,2021
33,IDN,buildings,other-onsite-fuel-usage,2021-01-01,2021-12-31,co2e_20yr,604346.254756,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:50.652276,2021
34,IDN,buildings,other-onsite-fuel-usage,2021-01-01,2021-12-31,n2o,4.657254,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 15:12:50.652276,2021
35,IDN,buildings,other-onsite-fuel-usage,2022-01-01,2022-12-31,ch4,84.526674,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:33.523555,2022
36,IDN,buildings,other-onsite-fuel-usage,2022-01-01,2022-12-31,co2,649674.572,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:33.523555,2022
37,IDN,buildings,other-onsite-fuel-usage,2022-01-01,2022-12-31,co2e_100yr,653385.2928720001,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:33.523555,2022
38,IDN,buildings,other-onsite-fuel-usage,2022-01-01,2022-12-31,co2e_20yr,658113.7150160001,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:33.523555,2022
39,IDN,buildings,other-onsite-fuel-usage,2022-01-01,2022-12-31,n2o,5.0716,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:33.523555,2022
0,IDN,transportation,domestic-shipping,2015-01-01,2015-12-31,ch4,,tonnes,annual,2023-10-10 21:31:23.754559,,2015
1,IDN,transportation,domestic-shipping,2015-01-01,2015-12-31,co2,5910697.220542875,tonnes,annual,2023-10-10 21:31:23.754544,,2015
2,IDN,transportation,domestic-shipping,2015-01-01,2015-12-31,co2e_100yr,5910697.220542875,tonnes,annual,2023-10-10 21:31:23.754586,,2015
3,IDN,transportation,domestic-shipping,2015-01-01,2015-12-31,co2e_20yr,5910697.220542875,tonnes,annual,2023-10-10 21:31:23.754601,,2015
4,IDN,transportation,domestic-shipping,2015-01-01,2015-12-31,n2o,,tonnes,annual,2023-10-10 21:31:23.754568,,2015
5,IDN,transportation,domestic-shipping,2016-01-01,2016-12-31,ch4,,tonnes,annual,2023-10-10 21:31:23.755291,,2016
6,IDN,transportation,domestic-shipping,2016-01-01,2016-12-31,co2,7147148.857213619,tonnes,annual,2023-10-10 21:31:23.755277,,2016
7,IDN,transportation,domestic-shipping,2016-01-01,2016-12-31,co2e_100yr,7147148.857213619,tonnes,annual,2023-10-10 21:31:23.75531,,2016
8,IDN,transportation,domestic-shipping,2016-01-01,2016-12-31,co2e_20yr,7147148.857213619,tonnes,annual,2023-10-10 21:31:23.755317,,2016
9,IDN,transportation,domestic-shipping,2016-01-01,2016-12-31,n2o,,tonnes,annual,2023-10-10 21:31:23.7553,,2016
10,IDN,transportation,domestic-shipping,2017-01-01,2017-12-31,ch4,,tonnes,annual,2023-10-10 21:31:23.75605,,2017
11,IDN,transportation,domestic-shipping,2017-01-01,2017-12-31,co2,8129192.511160858,tonnes,annual,2023-10-10 21:31:23.75603,,2017
12,IDN,transportation,domestic-shipping,2017-01-01,2017-12-31,co2e_100yr,8129192.511160858,tonnes,annual,2023-10-10 21:31:23.756068,,2017
13,IDN,transportation,domestic-shipping,2017-01-01,2017-12-31,co2e_20yr,8129192.511160858,tonnes,annual,2023-10-10 21:31:23.756078,,2017
14,IDN,transportation,domestic-shipping,2017-01-01,2017-12-31,n2o,,tonnes,annual,2023-10-10 21:31:23.756059,,2017
15,IDN,transportation,domestic-shipping,2018-01-01,2018-12-31,ch4,,tonnes,annual,2023-10-10 21:31:23.756772,,2018
16,IDN,transportation,domestic-shipping,2018-01-01,2018-12-31,co2,8950811.098925736,tonnes,annual,2023-10-10 21:31:23.756757,,2018
17,IDN,transportation,domestic-shipping,2018-01-01,2018-12-31,co2e_100yr,8950811.098925736,tonnes,annual,2023-10-10 21:31:23.756792,,2018
18,IDN,transportation,domestic-shipping,2018-01-01,2018-12-31,co2e_20yr,8950811.098925736,tonnes,annual,2023-10-10 21:31:23.756802,,2018
19,IDN,transportation,domestic-shipping,2018-01-01,2018-12-31,n2o,,tonnes,annual,2023-10-10 21:31:23.756781,,2018
20,IDN,transportation,domestic-shipping,2019-01-01,2019-12-31,ch4,,tonnes,annual,2023-10-10 21:31:23.758447,,2019
21,IDN,transportation,domestic-shipping,2019-01-01,2019-12-31,co2,10347989.33123974,tonnes,annual,2023-10-10 21:31:23.758431,,2019
22,IDN,transportation,domestic-shipping,2019-01-01,2019-12-31,co2e_100yr,10347989.33123974,tonnes,annual,2023-10-10 21:31:23.758488,,2019
23,IDN,transportation,domestic-shipping,2019-01-01,2019-12-31,co2e_20yr,10347989.33123974,tonnes,annual,2023-10-10 21:31:23.758496,,2019
24,IDN,transportation,domestic-shipping,2019-01-01,2019-12-31,n2o,,tonnes,annual,2023-10-10 21:31:23.758478,,2019
25,IDN,transportation,domestic-shipping,2020-01-01,2020-12-31,ch4,,tonnes,annual,2023-10-10 21:31:23.759416,,2020
26,IDN,transportation,domestic-shipping,2020-01-01,2020-12-31,co2,10901846.780589145,tonnes,annual,2023-10-10 21:31:23.759396,,2020
27,IDN,transportation,domestic-shipping,2020-01-01,2020-12-31,co2e_100yr,10901846.780589145,tonnes,annual,2023-10-10 21:31:23.759435,,2020
28,IDN,transportation,domestic-shipping,2020-01-01,2020-12-31,co2e_20yr,10901846.780589145,tonnes,annual,2023-10-10 21:31:23.759444,,2020
29,IDN,transportation,domestic-shipping,2020-01-01,2020-12-31,n2o,,tonnes,annual,2023-10-10 21:31:23.759425,,2020
30,IDN,transportation,domestic-shipping,2021-01-01,2021-12-31,ch4,,tonnes,annual,2023-10-10 21:31:23.76023,,2021
31,IDN,transportation,domestic-shipping,2021-01-01,2021-12-31,co2,12260056.976145122,tonnes,annual,2023-10-10 21:31:23.760215,,2021
32,IDN,transportation,domestic-shipping,2021-01-01,2021-12-31,co2e_100yr,12260056.976145122,tonnes,annual,2023-10-10 21:31:23.760249,,2021
33,IDN,transportation,domestic-shipping,2021-01-01,2021-12-31,co2e_20yr,12260056.976145122,tonnes,annual,2023-10-10 21:31:23.760256,,2021
34,IDN,transportation,domestic-shipping,2021-01-01,2021-12-31,n2o,,tonnes,annual,2023-10-10 21:31:23.760239,,2021
35,IDN,transportation,domestic-shipping,2022-01-01,2022-12-31,ch4,,tonnes,annual,2023-10-10 21:31:23.76096,,2022
36,IDN,transportation,domestic-shipping,2022-01-01,2022-12-31,co2,12727557.12110934,tonnes,annual,2023-10-10 21:31:23.760945,,2022
37,IDN,transportation,domestic-shipping,2022-01-01,2022-12-31,co2e_100yr,12727557.12110934,tonnes,annual,2023-10-10 21:31:23.760978,,2022
38,IDN,transportation,domestic-shipping,2022-01-01,2022-12-31,co2e_20yr,12727557.12110934,tonnes,annual,2023-10-10 21:31:23.760985,,2022
39,IDN,transportation,domestic-shipping,2022-01-01,2022-12-31,n2o,,tonnes,annual,2023-10-10 21:31:23.760968,,2022
0,IDN,transportation,international-aviation,2015-01-01,2015-12-31,ch4,31.87133973884853,tonnes,annual,2023-10-03 21:10:36.179319,,2015
1,IDN,transportation,international-aviation,2015-01-01,2015-12-31,co2,4546881.876964398,tonnes,annual,2023-10-03 21:10:36.17931,,2015
2,IDN,transportation,international-aviation,2015-01-01,2015-12-31,co2e_100yr,4582635.145883437,tonnes,annual,2023-10-03 21:10:36.179335,,2015
3,IDN,transportation,international-aviation,2015-01-01,2015-12-31,co2e_20yr,4584314.765487676,tonnes,annual,2023-10-03 21:10:36.179343,,2015
4,IDN,transportation,international-aviation,2015-01-01,2015-12-31,n2o,127.48535895539416,tonnes,annual,2023-10-03 21:10:36.179327,,2015
5,IDN,transportation,international-aviation,2016-01-01,2016-12-31,ch4,33.242801067040645,tonnes,annual,2023-10-03 21:10:36.319673,,2016
6,IDN,transportation,international-aviation,2016-01-01,2016-12-31,co2,4742539.565320474,tonnes,annual,2023-10-03 21:10:36.319663,,2016
7,IDN,transportation,international-aviation,2016-01-01,2016-12-31,co2e_100yr,4779831.339557482,tonnes,annual,2023-10-03 21:10:36.319689,,2016
8,IDN,transportation,international-aviation,2016-01-01,2016-12-31,co2e_20yr,4781583.235173713,tonnes,annual,2023-10-03 21:10:36.319696,,2016
9,IDN,transportation,international-aviation,2016-01-01,2016-12-31,n2o,132.97120426816264,tonnes,annual,2023-10-03 21:10:36.31968,,2016
10,IDN,transportation,international-aviation,2017-01-01,2017-12-31,ch4,37.163849833381946,tonnes,annual,2023-10-03 21:10:36.463693,,2017
11,IDN,transportation,international-aviation,2017-01-01,2017-12-31,co2,5301930.721150657,tonnes,annual,2023-10-03 21:10:36.463683,,2017
12,IDN,transportation,international-aviation,2017-01-01,2017-12-31,co2e_100yr,5343621.127893745,tonnes,annual,2023-10-03 21:10:36.46371,,2017
13,IDN,transportation,international-aviation,2017-01-01,2017-12-31,co2e_20yr,5345579.6627799645,tonnes,annual,2023-10-03 21:10:36.463718,,2017
14,IDN,transportation,international-aviation,2017-01-01,2017-12-31,n2o,148.65539933352787,tonnes,annual,2023-10-03 21:10:36.463701,,2017
15,IDN,transportation,international-aviation,2018-01-01,2018-12-31,ch4,41.42440359189231,tonnes,annual,2023-10-03 21:10:36.618658,,2018
16,IDN,transportation,international-aviation,2018-01-01,2018-12-31,co2,5909756.900694346,tonnes,annual,2023-10-03 21:10:36.618649,,2018
17,IDN,transportation,international-aviation,2018-01-01,2018-12-31,co2e_100yr,5956226.79664373,tonnes,annual,2023-10-03 21:10:36.618674,,2018
18,IDN,transportation,international-aviation,2018-01-01,2018-12-31,co2e_20yr,5958409.862713024,tonnes,annual,2023-10-03 21:10:36.618682,,2018
19,IDN,transportation,international-aviation,2018-01-01,2018-12-31,n2o,165.6976143675693,tonnes,annual,2023-10-03 21:10:36.618666,,2018
20,IDN,transportation,international-aviation,2019-01-01,2019-12-31,ch4,40.53421962494128,tonnes,annual,2023-10-03 21:10:36.770081,,2019
21,IDN,transportation,international-aviation,2019-01-01,2019-12-31,co2,5782760.000668828,tonnes,annual,2023-10-03 21:10:36.770071,,2019
22,IDN,transportation,international-aviation,2019-01-01,2019-12-31,co2e_100yr,5828231.288244087,tonnes,annual,2023-10-03 21:10:36.770097,,2019
23,IDN,transportation,international-aviation,2019-01-01,2019-12-31,co2e_20yr,5830367.441618321,tonnes,annual,2023-10-03 21:10:36.770105,,2019
24,IDN,transportation,international-aviation,2019-01-01,2019-12-31,n2o,162.1368784997652,tonnes,annual,2023-10-03 21:10:36.770088,,2019
25,IDN,transportation,international-aviation,2020-01-01,2020-12-31,ch4,14.40195317992154,tonnes,annual,2023-10-03 21:10:36.924753,,2020
26,IDN,transportation,international-aviation,2020-01-01,2020-12-31,co2,2054635.3069323776,tonnes,annual,2023-10-03 21:10:36.924744,,2020
27,IDN,transportation,international-aviation,2020-01-01,2020-12-31,co2e_100yr,2070791.418009614,tonnes,annual,2023-10-03 21:10:36.92477,2024-02-27 18:49:09.356407,2020
28,IDN,transportation,international-aviation,2020-01-01,2020-12-31,co2e_20yr,2071550.4009421952,tonnes,annual,2023-10-03 21:10:36.924778,2024-02-27 18:49:09.356407,2020
29,IDN,transportation,international-aviation,2020-01-01,2020-12-31,n2o,57.60781271968625,tonnes,annual,2023-10-03 21:10:36.924761,,2020
30,IDN,transportation,international-aviation,2021-01-01,2021-12-31,ch4,6.3486555631540895,tonnes,annual,2023-10-03 21:10:37.136526,,2021
31,IDN,transportation,international-aviation,2021-01-01,2021-12-31,co2,905722.418942075,tonnes,annual,2023-10-03 21:10:37.136515,,2021
32,IDN,transportation,international-aviation,2021-01-01,2021-12-31,co2e_100yr,912844.3407528212,tonnes,annual,2023-10-03 21:10:37.136543,,2021
33,IDN,transportation,international-aviation,2021-01-01,2021-12-31,co2e_20yr,913178.9149009994,tonnes,annual,2023-10-03 21:10:37.136552,,2021
34,IDN,transportation,international-aviation,2021-01-01,2021-12-31,n2o,25.394622252616397,tonnes,annual,2023-10-03 21:10:37.136534,2024-02-27 18:49:09.560413,2021
35,IDN,transportation,international-aviation,2022-01-01,2022-12-31,ch4,20.45237852034076,tonnes,annual,2023-10-03 21:10:37.284543,,2022
36,IDN,transportation,international-aviation,2022-01-01,2022-12-31,co2,2917811.111705503,tonnes,annual,2023-10-03 21:10:37.284534,,2022
37,IDN,transportation,international-aviation,2022-01-01,2022-12-31,co2e_100yr,2940754.589929621,tonnes,annual,2023-10-03 21:10:37.284559,,2022
38,IDN,transportation,international-aviation,2022-01-01,2022-12-31,co2e_20yr,2941832.4302776437,tonnes,annual,2023-10-03 21:10:37.284567,2024-02-27 18:49:09.665161,2022
39,IDN,transportation,international-aviation,2022-01-01,2022-12-31,n2o,81.80951408136312,tonnes,annual,2023-10-03 21:10:37.284551,,2022
0,IDN,transportation,railways,2015-01-01,2015-12-31,ch4,0.0,tonnes,,2023-10-06 14:56:33.428328,,2015
1,IDN,transportation,railways,2015-01-01,2015-12-31,co2,0.0,tonnes,,2023-10-06 14:56:33.428328,,2015
2,IDN,transportation,railways,2015-01-01,2015-12-31,co2e_100yr,0.0,tonnes,,2023-10-06 14:56:33.428328,,2015
3,IDN,transportation,railways,2015-01-01,2015-12-31,co2e_20yr,0.0,tonnes,,2023-10-06 14:56:33.428328,,2015
